"Tweet text","Timestamp","Most important word","Polarity","Subjectivity","Retweets","ora","data","important tweets"
"#OWS NYPD Reportedly Drag OWS Protester by Her Hair: VIDEO (Towleroad): Dozens were arrested e... http://t.co/lkqZh1wa #OccupyUSA #Nov17",1321576140,"towleroad","0.0","0.0",6,"19:29",,
"Cop slashed on hand is in stable condition, arrest was made, and tension has eased at Zuccotti Park. http://t.co/IZ9jBWiz #OWS #N17",1321576140,"eased","0.0","0.0",8,"19:29",,
"@Lesism this is a video of a retired Police captain being arrested today at #ows http://t.co/TzchHvNk",1321576320,"retired","0.0","0.0",2,"19:32",,
"#OccupyWallStreet protester arrested for tossing vinegar-based liquid at cops http://t.co/OeKuDuj6 #OWS #tcot",1321576560,"liquid","0.0","0.0",6,"19:36",,
"21 arrested in Occupy Las Vegas roadway protest - http://t.co/pgCD7N3N http://t.co/saviEfCe #ows #N17 #solidarity #OccupyTOGETHER",1321576560,"roadway","0.0","0.0",12,"19:36",,
"At least 26 journos arrested since #OWS movement began, including 3 today. @JCStearns running tally http://t.co/sKWoJnfj",1321576740,"tally","-0.5","1.0",28,"19:39",,
"More #OWS arrests @ Zuccotti park. It's calm here at city hall, as hundreds of NYPD officers in riot gear await protesters.@jeffmonosso",1321576800,"await","0.4","0.62",2,"19:40",,
"More #OWS arrests @ Zuccotti park. It's calm here at city hall, as hundreds of NYPD officers in riot gear await protesters.@jeffmonosso",1321576800,"await","0.4","0.62",2,"19:40",,
"Think if we set up #OWS signs in front of movie theaters tonight the police will beat and arrest the twilight nuts?",1321576980,"theaters","0.0","0.0",2,"19:43",,
"They said I was obstructing gov administration. The #OWS reporter riding shotgun got arrested too",1321577100,"shotgun","0.0","0.0",48,"19:45",,
"another memorable #OWS image: retired Philly police Capt Ray Lewis arrested by NYPD http://t.co/idPIgHvw via @NewYorkObserver",1321577220,"memorable","0.5","1.0",2,"19:47",,
"Retired Philly Police Captain, Ray Lewis, in full uniform, being arrested at #OWS (towards end of video) http://t.co/MWTWSjQR (via @Lesism)",1321577280,"uniform","0.35","0.55",5,"19:48",,
"Video of Captain Lewis, Retired, Of the Philidelphia Police Department being arrested: http://t.co/YGGv84cr #OWS #OccupyWallSt #N17",1321577340,"philidelphia","0.0","0.0",46,"19:49",,
"WikiLeaks truck driver arrested with #OWS reporter http://t.co/D1K4Ulbc",1321577580,"driver","0.0","0.0",86,"19:53",,
"Video of bloodied protester being arrested while Zuccotti Park was completely closed off: http://t.co/YGGv84cr #OccupyWallSt #OWS #N17",1321577580,"bloodied","-0.1","0.1",41,"19:53",,
"where's video of arrested protester at zucotti park? #occupywallstreet #ows #dayofaction #n17",1321577760,"dayofaction","0.0","0.0",2,"19:56",,
"Two arrest videos are embedded now at http://t.co/YGGv84cr One is an injured protester, the other a retired police captain. #OWS #N17 #OO",1321577880,"embedded","-0.12","0.38",32,"19:58",,
"The arrested retired police captain's name is Captain Ray Lewis. Immense cheers and music as he is taken away. #N17 #ows",1321577880,"captain","0.0","1.0",27,"19:58",,
"List of 26 arrested reporters and what they do. http://t.co/XtKHzk30 #ows #n17",1321578000,"list","0.0","0.0",5,"20:00",,
"Approximately 175 people were arrested and 7 NYC police officers injured at various locations associated with #Occupy Wall Street #OWS #CNN",1321578120,"approximately","0.0","0.5",2,"20:02",,
"spent morning w #OWS at 5 intersections to Wall St, calling on police to arrest Wall St criminals, not peaceful protesters",1321578120,"st","0.25","0.5",3,"20:02",,
"Approximately 175 people were arrested and 7 NYC police officers injured at various locations associated with #Occupy Wall Street #OWS #CNN",1321578120,"approximately","0.0","0.5",2,"20:02",,
"Latest arrest report for #OWS NYC protest = 175 #n17",1321578180,"report","0.5","0.9",2,"20:03",,
"#NYPD #OccupyWallStreet #ows #N17 #CaptRayLewis v @OccupiedWSJ: Philly police captain marching with us has been arrested...",1321578420,"captraylewis","0.0","0.0",2,"20:07",,
"The arrested retired police captain's name is Captain Ray Lewis. Immense cheers and music as he is taken away. #N17 #ows",1321578420,"captain","0.0","1.0",27,"20:07",,
"San Francisco police arrest 100 in Bank of America protest http://t.co/VlTCQbCq #ows #Occupy #BofA",1321578420,"francisco","0.0","0.0",24,"20:07",,
"Pedophiles? On my Brooklyn Bridge roadway, subject 2 arrest? #N17 #OWS @AnonyOps #occupyallprecincts http://t.co/bzbI7SqX",1321578660,"occupyallprecincts","-0.17","0.33",2,"20:11",,
"The arrested retired police captain's name is Captain Ray Lewis. Immense cheers and music as he is taken away. #N17 #ows",1321578720,"captain","0.0","1.0",27,"20:12",,
"seriously though, if a police apologist tackles someone trying to unarrest someone, they are not supporting peace #ows #oo",1321579080,"unarrest","0.07","0.62",3,"20:18",,
"Authorities foil NY protest bid to shut Wall Street, arrest more than 100 http://t.co/0dS6vCpC #OWS",1321579200,"foil","0.5","0.5",2,"20:20",,
"#OccupyWallStreet snarls downtown, more than 100 arrested so far (with photos) http://t.co/D38NyISs by @masseydaniel #n17 #ows",1321579260,"snarls","0.3","0.75",2,"20:21",,
"There is no better way to radicalize an entire generation than to arrest it. #OWS",1321579260,"radicalize","0.25","0.75",26,"20:21",,
"Multiple arrests at Courtland St. They snatched people off sidewalks after telling them to get out of the street. #shame #occupyatlanta #ows",1321579320,"courtland","0.0","0.0",23,"20:22",,
"Dear Portland PD your arresting the wrong people the Bankers are the criminals!! #occupyportland #ows #n17 #opdx #n17pdx",1321579320,"pd","-0.5","0.9",13,"20:22",,
"Headline: NYPD arrests Manhattan. #ows",1321579500,"headline","0.0","0.0",2,"20:25",,
"At least 175 people have been arrested so far in Thursday's Occupy Wall Street protests, the NYPD says. #OWS",1321579560,"thursday","-0.2","1.0",79,"20:26",,
"Multiple arrests at Courtland St. Snatched people off sidewalks after telling them to get out of street. #occupyatlanta #ows via @OWSAtlanta",1321579620,"courtland","0.0","0.0",2,"20:27",,
"Arab protesters must wonder why we are arrested for the rights we demanded for them. #OWS #Occupy_USA #OccupyUK #OccupySydney",1321579680,"occupyuk","0.0","0.0",2,"20:28",,
"A cop arrested by cops at #ows. Prize-winning photo this: http://t.co/0cIzuJas #occupywallstreet",1321579920,"cop","0.0","0.0",3,"20:32",,
"So many cops on Wall Street today!! So that means the Banksters were arrested, right? No? No?? WHY NOT?? #occupy #ows #opdx",1321580100,"banksters","0.39","0.52",4,"20:35",,
"Former Philly Police Captain arrested, handcuffed in conjunction with #OWS - amazing photo http://t.co/4I4GkIBt via @joshuahol @susie_c",1321580160,"conjunction","0.38","0.5",8,"20:36",,
"Reports of 8 #occupyarrests at #occupyatlanta so far puts today's total at 180+ #ows #n17 #oo #occupypdx #occupycal #occupyoakland",1321580280,"occupyarrests","0.05","0.88",7,"20:38",,
"CNN: 7 NYPD officers injured, 175 arrested at Occupy Wall Street today, @BrookeBCNN just reported. #OWS",1321580280,"injured","0.0","0.0",9,"20:38",,
"Police make peaceful arrests as #OWS sympathizers rally in downtown Los Angeles http://t.co/IIURBHWC via @washingtonpost #occupy",1321580400,"sympathizers","0.25","0.5",4,"20:40",,
"Photo of NYPD arresting journalist w/ press credentials visible, hanging from neck. #ows @rcfp @RSF_RWB @pressfreedom http://t.co/EpdDXhuF",1321580460,"neck","0.0","0.0",7,"20:41",,
"Keeping track of the reporters arrested at #OWS http://t.co/awFznGex",1321580580,"track","0.0","0.0",3,"20:43",,
"New York cop slashed and another taken to hospital with eye injury as police arrest over 100 'Occupy' protesters http://t.co/ENDk2doH #ows",1321580580,"slashed","0.14","0.45",122,"20:43",,"New York cop slashed and another taken to hospital with eye injury as police arrest over 100 'Occupy' protesters http://t.co/ENDk2doH #ows"
"MT @JournoSecurity: Photo of NYPD arresting journalist w/ press credentials visible, hanging from neck. #ows http://t.co/TnRvBQzg",1321580880,"neck","0.0","0.0",3,"20:48",,
"New York cop slashed and another taken to hospital with eye injury as police arrest over 100 'Occupy' protesters. #OWS #OccupyWallStreet",1321580940,"slashed","0.14","0.45",2,"20:49",,
"Ex-Philadelphia Police Captain arrested outside NY Stock Exchange in dress blues http://t.co/rO7EoAkn #OWS #OccupyPhiladelphia",1321581000,"blues","0.0","0.05",2,"20:50",,
"#NYPD arrest a police officer who had joined the protesters! http://t.co/WoCo5p7r #TeaParty #TCOT #OWS @KeithOlbermann",1321581300,"joined","0.0","0.0",3,"20:55",,
"Police say 175 people have been arrested so far today. Keep up on today's #ows events with this Live Blog on @AlterNet: http://t.co/B8fqWLSv",1321581420,"events","0.12","0.75",2,"20:57",,
"Ray Kelly: 177 arrests, 5 for assault in the second degree. #ows",1321581540,"degree","0.0","0.0",9,"20:59",,
"NYPD's Kelly just confirmed 177 arrests in NYC as of 4pm ET #OWS #N17",1321581540,"kelly","0.4","1.0",3,"20:59",,
"NYPD's Ray Kelly: 177 arrests. 5 for assault. 7 officers injured, 5 had liquid thrown in their faces. One officer received 20 stitches. #OWS",1321581600,"stitches","0.0","0.0",5,"21:00",,
"#n17 For #OWS Protestors: Know your rights incase of an arrest for civil disobedience. Here's guide to inform you. http://t.co/ALgRstrT",1321581600,"incase","0.0","0.0",7,"21:00",,
"NYPD says 175 people arrested in NY so far today during Occupy Wall Street demonstrations. #OWS",1321581660,"demonstrations","0.1","1.0",16,"21:01",,
"NYPD Commissioner Kelly confirms 177 people have been arrested in NYC as of 4 pm EST #OWS #N17 #news",1321581720,"confirms","0.0","0.0",34,"21:02",,
"NYPD reports 177 #OWS arrests today.",1321581720,"reports","0.0","0.0",2,"21:02",,
"Police Commissioner Kelly said cop with hand injury was hurt when police arrested protesters moving barricades. #OWS #n17",1321581720,"injury","0.0","0.0",4,"21:02",,
"MT @JournoSecurity Photo: NYPD arrestng journo w/ press creds visible, hangng f neck. #ows @rcfp @RSF_RWB @pressfreedom http://t.co/dlcxsBnm",1321581720,"arrestng","0.0","0.0",3,"21:02",,
"The arrested retired police captain's name is Captain Ray Lewis. Immense cheers and music as he is taken away. #N17 #ows",1321581780,"captain","0.0","1.0",27,"21:03",,
"The arrested retired police captain's name is Captain Ray Lewis. Immense cheers and music as he is taken away. #N17 #ows",1321581840,"captain","0.0","1.0",27,"21:04",,
"NYPD's Kelly just confirmed 177 arrests in NYC as of 4pm ET #OWS #N17",1321581840,"kelly","0.4","1.0",3,"21:04",,
"Very bloody protester being arrested. VIDEO: http://t.co/uGp68CFp #N17 #OWS",1321581900,"bloody","-0.77","0.9",2,"21:05",,
"The arrested retired police captain's name is Captain Ray Lewis. Immense cheers and music as he is taken away. #N17 #ows",1321582020,"captain","0.0","1.0",27,"21:07",,
"@The99Percenters They can arrest us, but they can never silence us. #OWS",1321582560,"silence","0.0","0.0",5,"21:16",,
"Breaking News on News 4 NY: #OccupyWallstreet Protesters clashing with NYPD. 177 protesters arrested, 7 Police Officers Injured. #OWS",1321582740,"clashing","0.0","0.0",2,"21:19",,
"BREAKING @WikileaksTruck told he was obstructing gov admins. #OWS reporter arrested w/him. Tweeting w/cuffs behind back 1 hr old",1321582800,"admins","-0.1","0.3",4,"21:20",,
"Unclear what happened, this protester emerges arrested from Zuccotti Park today with a bloody head. #n17 #ows http://t.co/QD1cd4mX",1321582800,"emerges","-0.77","0.9",2,"21:20",,
"NYPD issuing warning to clear area: You're not allowed in roadway. If you in roadway you'll be subject to arrest via @LucyKafanov #OWS #N17",1321582920,"roadway","0.0","0.4",14,"21:22",,
"26 reporters arrested at Occupy Wall Street #ows | The Awl http://t.co/u3IZ02fg",1321582980,"awl","0.0","0.0",40,"21:23",,
"Blood on Wall Street: Violent OWS arrests (GRAPHIC PHOTOS, VIDEO) http://t.co/kqjE2yD1 #OWS #N17 #OccupyWallStreet",1321583160,"graphic","-0.4","0.7",55,"21:26",,
"The arrested retired police captain's name is Captain Ray Lewis. Immense cheers and music as he is taken away. #N17 #ows",1321583220,"captain","0.0","1.0",27,"21:27",,
"Split livestream drama: massive march in NY, aerial view of folks about to be arrested in Pittsburgh http://t.co/Totaz2Th #OWS",1321583280,"pittsburgh","0.0","1.0",18,"21:28",,
"10 protestors have been arrested, #bridges blocked for 20 minutes in Hartford, CT. #N17 #ows http://t.co/xKRvO0k9",1321583340,"hartford","0.0","0.0",14,"21:29",,
"NYPD must be preparing for hundreds more arrests given now that I've seen the 5th empty bus. #OWS #N17",1321583580,"preparing","0.2","0.5",4,"21:33",,
"Here is an article about our latest illegal arrest http://t.co/BFcLkHXu #OWS #occupy #Mobile",1321583760,"mobile","0.0","0.7",2,"21:36",,
"Dear NYPD, just arrest all the losers. America will forgive you. #OccupyWallStreet #OWS #p2",1321583820,"forgive","0.0","0.0",6,"21:37",,
"WikiLeaks truck driver arrested with #OWS reporter",1321584000,"driver","0.0","0.0",4,"21:40",,
"The arrested retired police captain's name is Captain Ray Lewis. Immense cheers and music as he is taken away. #N17 #ows",1321584120,"captain","0.0","1.0",27,"21:42",,
"Many journalists arrested at #OWS. Including: @jwalkreporter-NPR @kristengwynne-AlterNet @JAMyerson-TruthOut @Natashalennard @jmalsin #N17",1321584360,"journalists","0.5","0.5",6,"21:46",,
"Rumors of 100-175 arrests, says Tim pool UStream #OWS #n17",1321584480,"rumors","0.0","0.0",4,"21:48",,
"How is this democracy? Photographers being arrested? Media blackout? My anger is deepening. #ows #Occupy http://t.co/JalsjyJf",1321585140,"deepening","0.0","0.0",3,"21:59",,
"Daily Kos: Retired police captain arrested at Occupy Wall Street http://t.co/hglK28oJ #ows",1321585140,"kos","0.0","0.0",3,"21:59",,
"First of the #occupyarrests I've seen today, now rumoured at over 200+ #ows #n17 #occupywallst #occupyoakland http://t.co/Msp87cW8",1321585380,"rumoured","0.25","0.33",8,"22:03",,
"Non-violent activist Pancho Ramos was arrested at #OccupyOakland recently, may face deportation /via @joshwolf #ows http://t.co/WrAGF2tu",1321585500,"ramos","0.0","0.0",3,"22:05",,
"Human rights group concerned over journalists’ arrests at Occupy Wall Street #ows #n17 #mediablackout http://t.co/MGT7qMVM",1321585560,"concerned","0.0","0.1",8,"22:06",,
"#OccupyDallas #OWS Peers r @LewSterrett, where Sheriff's Dept interface has stated 18 arrested are to be released within next several mins",1321585560,"interface","0.0","0.0",2,"22:06",,
"The arrested retired police captain's name is Captain Ray Lewis. Immense cheers and music as he is taken away. #N17 #ows",1321585920,"captain","0.0","1.0",27,"22:12",,
"Blood on Wall Street: Violent OWS arrests (GRAPHIC PHOTOS, VIDEO) http://t.co/kqjE2yD1 #OWS #N17",1321586280,"graphic","-0.4","0.7",34,"22:18",,
"The arrested retired police captain's name is Captain Ray Lewis. Immense cheers and music as he is taken away. #N17 #ows",1321586400,"captain","0.0","1.0",27,"22:20",,
"The arrested retired police captain's name is Captain Ray Lewis. Immense cheers and music as he is taken away. #N17 #ows",1321586580,"captain","0.0","1.0",27,"22:23",,
"Everyone thank #NYPD for arresting all those criminals. What are they thinking? Thinking they can practice their 1st amendment... #ows",1321586580,"thinking","0.0","0.0",6,"22:23",,
"Blood on Wall Street: Violent #OWS arrests (GRAPHIC PHOTOS, VIDEO) http://t.co/PVcS8Cjd #N17",1321586580,"graphic","-0.4","0.7",4,"22:23",,
"At Centre Street, police push crowd on to sidewalk, making arrests. Police horses being brought into area, per producer on ground. #OWS #N17",1321586640,"producer","0.0","0.0",17,"22:24",,
"Police stopping some people going into Foley Square. Scuffles, arrests. #ows",1321586760,"scuffles","0.0","0.0",6,"22:26",,
"Seeing arrests on SE corner of Centre and Worth, across from Foley Sq. #OWS #N17",1321586820,"centre","0.2","0.6",7,"22:27",,
